month,stock_code,stock_name,industry,rank,score,pb,pe_ttm,roe_ttm,market_cap,volatility_20,excess_month,stock_return,stock_excess
2026-02,601939.SH,建设银行,银行,12,0.8600860570746718,0.67,6.97,7.4002,2.299467,0.009095967177384727,0.0167762257662616,-0.0091012514220703,-0.024265508644988498
2026-02,600582.SH,天地科技,机械设备,13,0.8626168453451263,0.95,8.69,9.372,0.024211,0.00917684682803115,0.0167762257662616,0.04957264957264962,0.03440839234973142
2026-02,002608.SZ,江苏国信,公用事业,14,0.85766519424274,0.82,8.06,9.5172,0.028562,0.008769304411212703,0.0167762257662616,0.10317460317460325,0.08801034595168505
2026-02,600011.SH,华能国际,公用事业,15,0.8565864824081643,1.61,7.38,10.4352,0.10753199999999999,0.010825930346537444,0.0167762257662616,0.08029197080291972,0.06512771358000152
2026-02,600642.SH,申能股份,公用事业,16,0.8489128362375526,1.1,10.15,8.4027,0.040376,0.007166874267932448,0.0167762257662616,0.07030303030303031,0.05513877308011211
2026-02,601319.SH,中国人保,非银金融,17,0.839404037099792,1.28,7.51,16.0678,0.400669,0.016972426373843382,0.0167762257662616,-0.05518763796909487,-0.07035189519201307
2026-02,000166.SZ,申万宏源,非银金融,18,0.8479978779603297,1.13,13.43,7.4232,0.125951,0.01399728485074824,0.0167762257662616,-0.011928429423459397,-0.027092686646377595
2026-02,601766.SH,中国中车,机械设备,19,0.8424293217156689,1.05,11.85,5.8857,0.179081,0.011398386947972057,0.0167762257662616,0.008012820512820484,-0.007151436710097716
2026-02,000598.SZ,兴蓉环境,环保,20,0.835681204047699,1.09,9.94,9.3734,0.021216,0.011637361090504613,0.0167762257662616,0.011251758087201136,-0.003912499135717064
2026-02,600704.SH,物产中大,交通运输,21,0.8381483690866758,0.71,7.61,7.1652,0.028907,0.01410585363324755,0.0167762257662616,0.04472271914132375,0.029558461918405554
2026-02,601018.SH,宁波港,交通运输,22,0.8463108765764087,0.96,14.83,4.9049,0.07665,0.008927477209133715,0.0167762257662616,0.08375634517766484,0.06859208795474664
2026-02,600269.SH,赣粤高速,交通运输,23,0.8353988964889005,0.57,8.58,8.4486,0.011327,0.0108053852043125,0.0167762257662616,0.01855670103092799,0.003392443808009791
2026-02,000563.SZ,陕国投Ａ,非银金融,24,0.8414261228368156,0.96,12.37,7.7791,0.017797,0.012668860364339946,0.0167762257662616,0.031609195402298784,0.016444938179380586
2026-02,600901.SH,江苏金租,非银金融,25,0.8325798665396268,1.43,11.3,9.954,0.035736000000000004,0.014724616866151367,0.0167762257662616,0.04700162074554304,0.03183736352262484
2026-02,601326.SH,秦港股份,交通运输,26,0.8396994406287063,0.97,12.17,7.0214,0.019668,0.012133445968805338,0.0167762257662616,0.03125,0.016085742777081802
2026-02,601186.SH,中国铁建,建筑装饰,27,0.8300687624419193,0.35,4.54,4.4242,0.096822,0.01105789318321446,0.0167762257662616,0.030855539971949453,0.015691282749031255
2026-02,600398.SH,海澜之家,纺织服饰,28,0.826377685251709,1.61,13.68,10.6353,0.028913,0.01406673689511684,0.0167762257662616,0.04817275747508298,0.033008500252164785
2026-02,600177.SH,雅戈尔,纺织服饰,29,0.8258422109727772,0.78,12.76,5.5921,0.033243,0.009047838302914567,0.0167762257662616,0.008344923504867818,-0.006819333718050382
2026-02,601728.SH,中国电信,通信,30,0.827612285004795,1.15,15.23,6.7596,0.525251,0.01573128245955217,0.0167762257662616,0.022648083623693305,0.007483826400775105
